Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Created,Last Changed
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90061-841007C,04-03-1984,Sample-Routine,Water,,11-06-2009 3:06:12 PM,11-06-2009 3:06:12 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90062-841433,05-02-1984,Field Msr/Obs,Water,,11-06-2009 3:06:26 PM,11-06-2009 3:06:26 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90062-841433C,05-02-1984,Sample-Routine,Water,,11-06-2009 3:06:27 PM,11-06-2009 3:06:27 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90063-841939,06-01-1984,Field Msr/Obs,Water,,11-06-2009 3:06:41 PM,11-06-2009 3:06:41 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90063-841939C,06-01-1984,Sample-Routine,Water,,11-06-2009 3:06:42 PM,11-06-2009 3:06:42 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90064-842575,07-11-1984,Field Msr/Obs,Water,,11-06-2009 3:06:58 PM,11-06-2009 3:06:58 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90064-842575C,07-11-1984,Sample-Routine,Water,,11-06-2009 3:06:59 PM,11-06-2009 3:06:59 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90065-842966,08-08-1984,Field Msr/Obs,Water,,11-06-2009 3:07:19 PM,11-06-2009 3:07:19 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90065-842966C,08-08-1984,Sample-Routine,Water,,11-06-2009 3:07:19 PM,11-06-2009 3:07:19 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90066-843501,09-06-1984,Field Msr/Obs,Water,,11-06-2009 3:07:24 PM,11-06-2009 3:07:24 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90066-843501C,09-06-1984,Sample-Routine,Water,,11-06-2009 3:07:25 PM,11-06-2009 3:07:25 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90067-843775,09-18-1984,Field Msr/Obs,Water,,11-06-2009 3:07:31 PM,11-06-2009 3:07:31 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90067-843775C,09-18-1984,Sample-Routine,Water,,11-06-2009 3:07:32 PM,11-06-2009 3:07:32 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90068-844031,10-03-1984,Field Msr/Obs,Water,,11-06-2009 3:07:52 PM,11-06-2009 3:07:52 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90068-844031C,10-03-1984,Sample-Routine,Water,,11-06-2009 3:07:52 PM,11-06-2009 3:07:52 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90069-844300,10-24-1984,Field Msr/Obs,Water,,11-06-2009 3:08:12 PM,11-06-2009 3:08:12 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90069-844300C,10-24-1984,Sample-Routine,Water,,11-06-2009 3:08:13 PM,11-06-2009 3:08:13 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90070-844794,11-28-1984,Field Msr/Obs,Water,,11-06-2009 3:08:38 PM,11-06-2009 3:08:38 PM
UTAHDWQ_WQX,4995640,DIAMOND FK CK AB SPANISH FK R AT US6 89 XING,1984DATA-90070-844794C,11-28-1984,Sample-Routine,Water,,11-06-2009 3:08:39 PM,11-06-2009 3:08:39 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90071-840275,02-01-1984,Field Msr/Obs,Water,,11-06-2009 3:09:05 PM,11-06-2009 3:09:05 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90071-840275C,02-01-1984,Sample-Routine,Water,,11-06-2009 3:09:05 PM,11-06-2009 3:09:05 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90072-840647,02-28-1984,Field Msr/Obs,Water,,11-06-2009 3:09:23 PM,11-06-2009 3:09:23 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90072-840647C,02-28-1984,Sample-Routine,Water,,11-06-2009 3:09:24 PM,11-06-2009 3:09:24 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90073-841008,04-03-1984,Field Msr/Obs,Water,,11-06-2009 3:09:40 PM,11-06-2009 3:09:40 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90073-841008C,04-03-1984,Sample-Routine,Water,,11-06-2009 3:09:41 PM,11-06-2009 3:09:41 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90074-841434,05-02-1984,Field Msr/Obs,Water,,11-06-2009 3:09:53 PM,11-06-2009 3:09:53 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90074-841434C,05-02-1984,Sample-Routine,Water,,11-06-2009 3:09:54 PM,11-06-2009 3:09:54 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90075-841940,06-01-1984,Field Msr/Obs,Water,,11-06-2009 3:10:16 PM,11-06-2009 3:10:16 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90075-841940C,06-01-1984,Sample-Routine,Water,,11-06-2009 3:10:17 PM,11-06-2009 3:10:17 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90076-842574,07-11-1984,Field Msr/Obs,Water,,11-06-2009 3:10:28 PM,11-06-2009 3:10:28 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90076-842574C,07-11-1984,Sample-Routine,Water,,11-06-2009 3:10:28 PM,11-06-2009 3:10:28 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90077-842967,08-08-1984,Field Msr/Obs,Water,,11-06-2009 3:10:48 PM,11-06-2009 3:10:48 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90077-842967C,08-08-1984,Sample-Routine,Water,,11-06-2009 3:10:49 PM,11-06-2009 3:10:49 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90078-843502,09-06-1984,Field Msr/Obs,Water,,11-06-2009 3:10:54 PM,11-06-2009 3:10:54 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90078-843502C,09-06-1984,Sample-Routine,Water,,11-06-2009 3:10:55 PM,11-06-2009 3:10:55 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90079-844032,10-03-1984,Field Msr/Obs,Water,,11-06-2009 3:11:01 PM,11-06-2009 3:11:01 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90079-844032C,10-03-1984,Sample-Routine,Water,,11-06-2009 3:11:02 PM,11-06-2009 3:11:02 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90080-844301,10-24-1984,Field Msr/Obs,Water,,11-06-2009 3:11:20 PM,11-06-2009 3:11:20 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90080-844301C,10-24-1984,Sample-Routine,Water,,11-06-2009 3:11:21 PM,11-06-2009 3:11:21 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90081-844795,11-28-1984,Field Msr/Obs,Water,,11-06-2009 3:11:39 PM,11-06-2009 3:11:39 PM
UTAHDWQ_WQX,4995790,SPANISH FK R AB CNFL / DIAMOND FK CK,1984DATA-90081-844795C,11-28-1984,Sample-Routine,Water,,11-06-2009 3:11:40 PM,11-06-2009 3:11:40 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90094-840156,01-17-1984,Field Msr/Obs,Water,,11-06-2009 3:12:22 PM,11-06-2009 3:12:22 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90094-840156C,01-17-1984,Sample-Routine,Water,,11-06-2009 3:12:22 PM,11-06-2009 3:12:22 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90095-840463,02-15-1984,Field Msr/Obs,Water,,11-06-2009 3:12:39 PM,11-06-2009 3:12:39 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90095-840463C,02-15-1984,Sample-Routine,Water,,11-06-2009 3:12:39 PM,11-06-2009 3:12:39 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90096-840788,03-13-1984,Field Msr/Obs,Water,,11-06-2009 3:12:52 PM,11-06-2009 3:12:52 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90096-840788C,03-13-1984,Sample-Routine,Water,,11-06-2009 3:12:53 PM,11-06-2009 3:12:53 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90097-841161,04-17-1984,Field Msr/Obs,Water,,11-06-2009 3:13:03 PM,11-06-2009 3:13:03 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90097-841161C,04-17-1984,Sample-Routine,Water,,11-06-2009 3:13:04 PM,11-06-2009 3:13:04 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90098-841599,05-15-1984,Field Msr/Obs,Water,,11-06-2009 3:13:20 PM,11-06-2009 3:13:20 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90098-841599C,05-15-1984,Sample-Routine,Water,,11-06-2009 3:13:21 PM,11-06-2009 3:13:21 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90099-842165,06-12-1984,Field Msr/Obs,Water,,11-06-2009 3:13:42 PM,11-06-2009 3:13:42 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90099-842165C,06-12-1984,Sample-Routine,Water,,11-06-2009 3:13:42 PM,11-06-2009 3:13:42 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90100-842801,07-31-1984,Field Msr/Obs,Water,,11-06-2009 3:13:57 PM,11-06-2009 3:13:57 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90100-842801C,07-31-1984,Sample-Routine,Water,,11-06-2009 3:13:57 PM,11-06-2009 3:13:57 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90101-843327,08-28-1984,Field Msr/Obs,Water,,11-06-2009 3:14:10 PM,11-06-2009 3:14:10 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90101-843327C,08-28-1984,Sample-Routine,Water,,11-06-2009 3:14:11 PM,11-06-2009 3:14:11 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90102-843917,09-25-1984,Field Msr/Obs,Water,,11-06-2009 3:14:29 PM,11-06-2009 3:14:29 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90102-843917C,09-25-1984,Sample-Routine,Water,,11-06-2009 3:14:30 PM,11-06-2009 3:14:30 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90103-844379,10-30-1984,Field Msr/Obs,Water,,11-06-2009 3:14:51 PM,11-06-2009 3:14:51 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90103-844379C,10-30-1984,Sample-Routine,Water,,11-06-2009 3:14:51 PM,11-06-2009 3:14:51 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90104-844698,11-20-1984,Field Msr/Obs,Water,,11-06-2009 3:14:58 PM,11-06-2009 3:14:58 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90104-844698C,11-20-1984,Sample-Routine,Water,,11-06-2009 3:14:58 PM,11-06-2009 3:14:58 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90105-845020,12-19-1984,Field Msr/Obs,Water,,11-06-2009 3:15:13 PM,11-06-2009 3:15:13 PM
UTAHDWQ_WQX,4996030,DRY CK AB SPANISH FK WWTP,1984DATA-90105-845020C,12-19-1984,Sample-Routine,Water,,11-06-2009 3:15:14 PM,11-06-2009 3:15:14 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90106-840140,01-17-1984,Field Msr/Obs,Water,,11-06-2009 3:15:28 PM,11-06-2009 3:15:28 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90106-840140C,01-17-1984,Sample-Routine,Water,,11-06-2009 3:15:29 PM,11-06-2009 3:15:29 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90107-840445,02-15-1984,Field Msr/Obs,Water,,11-06-2009 3:15:51 PM,11-06-2009 3:15:51 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90107-840445C,02-15-1984,Sample-Routine,Water,,11-06-2009 3:15:52 PM,11-06-2009 3:15:52 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90108-840771,03-13-1984,Field Msr/Obs,Water,,11-06-2009 3:16:09 PM,11-06-2009 3:16:09 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90108-840771C,03-13-1984,Sample-Routine,Water,,11-06-2009 3:16:09 PM,11-06-2009 3:16:09 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90109-841145,04-17-1984,Field Msr/Obs,Water,,11-06-2009 3:16:28 PM,11-06-2009 3:16:28 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90109-841145C,04-17-1984,Sample-Routine,Water,,11-06-2009 3:16:28 PM,11-06-2009 3:16:28 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90110-841589,05-15-1984,Field Msr/Obs,Water,,11-06-2009 3:16:43 PM,11-06-2009 3:16:43 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90110-841589C,05-15-1984,Sample-Routine,Water,,11-06-2009 3:16:44 PM,11-06-2009 3:16:44 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90111-842147,06-12-1984,Field Msr/Obs,Water,,11-06-2009 3:17:05 PM,11-06-2009 3:17:05 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90111-842147C,06-12-1984,Sample-Routine,Water,,11-06-2009 3:17:05 PM,11-06-2009 3:17:05 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90112-842784,07-31-1984,Field Msr/Obs,Water,,11-06-2009 3:17:26 PM,11-06-2009 3:17:26 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90112-842784C,07-31-1984,Sample-Routine,Water,,11-06-2009 3:17:26 PM,11-06-2009 3:17:26 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90113-843385,08-29-1984,Field Msr/Obs,Water,,11-06-2009 3:17:35 PM,11-06-2009 3:17:35 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90113-843385C,08-29-1984,Sample-Routine,Water,,11-06-2009 3:17:35 PM,11-06-2009 3:17:35 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90114-843901,09-25-1984,Field Msr/Obs,Water,,11-06-2009 3:18:02 PM,11-06-2009 3:18:02 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90114-843901C,09-25-1984,Sample-Routine,Water,,11-06-2009 3:18:03 PM,11-06-2009 3:18:03 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90115-844360,10-30-1984,Field Msr/Obs,Water,,11-06-2009 3:18:25 PM,11-06-2009 3:18:25 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90115-844360C,10-30-1984,Sample-Routine,Water,,11-06-2009 3:18:25 PM,11-06-2009 3:18:25 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90116-844679,11-20-1984,Field Msr/Obs,Water,,11-06-2009 3:18:35 PM,11-06-2009 3:18:35 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90116-844679C,11-20-1984,Sample-Routine,Water,,11-06-2009 3:18:35 PM,11-06-2009 3:18:35 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90117-845002,12-19-1984,Field Msr/Obs,Water,,11-06-2009 3:19:15 PM,11-06-2009 3:19:15 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90117-845002C,12-19-1984,Sample-Routine,Water,,11-06-2009 3:19:17 PM,11-06-2009 3:19:17 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90117-845028,12-19-1984,Field Msr/Obs,Water,,11-06-2009 3:19:39 PM,11-06-2009 3:19:39 PM
UTAHDWQ_WQX,4996100,HOBBLE CK AT I-15 BDG 3MI S OF PROVO,1984DATA-90117-845028C,12-19-1984,Sample-Routine,Water,,11-06-2009 3:19:39 PM,11-06-2009 3:19:39 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90130-841588,05-15-1984,Field Msr/Obs,Water,,11-06-2009 3:20:18 PM,11-06-2009 3:20:18 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90130-841588C,05-15-1984,Sample-Routine,Water,,11-06-2009 3:20:19 PM,11-06-2009 3:20:19 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90131-842146,06-12-1984,Field Msr/Obs,Water,,11-06-2009 3:20:22 PM,11-06-2009 3:20:22 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90131-842146C,06-12-1984,Sample-Routine,Water,,11-06-2009 3:20:22 PM,11-06-2009 3:20:22 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90132-843318,08-28-1984,Field Msr/Obs,Water,,11-06-2009 3:20:25 PM,11-06-2009 3:20:25 PM
UTAHDWQ_WQX,4996410,IRONTON CANAL AB KUHNIS BYPRODUCTS,1984DATA-90132-843318C,08-28-1984,Sample-Routine,Water,,11-06-2009 3:20:25 PM,11-06-2009 3:20:25 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90133-840470,02-15-1984,Field Msr/Obs,Water,,11-06-2009 3:20:28 PM,11-06-2009 3:20:28 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90133-840470C,02-15-1984,Sample-Routine,Water,,11-06-2009 3:20:29 PM,11-06-2009 3:20:29 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90134-840795,03-13-1984,Field Msr/Obs,Water,,11-06-2009 3:20:35 PM,11-06-2009 3:20:35 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90134-840795C,03-13-1984,Sample-Routine,Water,,11-06-2009 3:20:36 PM,11-06-2009 3:20:36 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90135-841587,05-15-1984,Field Msr/Obs,Water,,11-06-2009 3:20:39 PM,11-06-2009 3:20:39 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90135-841587C,05-15-1984,Sample-Routine,Water,,11-06-2009 3:20:39 PM,11-06-2009 3:20:39 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90136-842172,06-12-1984,Field Msr/Obs,Water,,11-06-2009 3:20:44 PM,11-06-2009 3:20:44 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90136-842172C,06-12-1984,Sample-Routine,Water,,11-06-2009 3:20:45 PM,11-06-2009 3:20:45 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90137-843334,08-28-1984,Field Msr/Obs,Water,,11-06-2009 3:20:50 PM,11-06-2009 3:20:50 PM
UTAHDWQ_WQX,4996450,IRONTON CANAL BL REILLY T&C AND AB PACIFIC STATES,1984DATA-90137-843334C,08-28-1984,Sample-Routine,Water,,11-06-2009 3:20:50 PM,11-06-2009 3:20:50 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90150-840151,01-17-1984,Field Msr/Obs,Water,,11-06-2009 3:22:14 PM,11-06-2009 3:22:14 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90150-840151C,01-17-1984,Sample-Routine,Water,,11-06-2009 3:22:15 PM,11-06-2009 3:22:15 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90151-840458,02-15-1984,Field Msr/Obs,Water,,11-06-2009 3:22:35 PM,11-06-2009 3:22:35 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90151-840458C,02-15-1984,Sample-Routine,Water,,11-06-2009 3:22:36 PM,11-06-2009 3:22:36 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90152-840783,03-13-1984,Field Msr/Obs,Water,,11-06-2009 3:22:53 PM,11-06-2009 3:22:53 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90152-840783C,03-13-1984,Sample-Routine,Water,,11-06-2009 3:22:53 PM,11-06-2009 3:22:53 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90153-841156,04-17-1984,Field Msr/Obs,Water,,11-06-2009 3:23:19 PM,11-06-2009 3:23:19 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90153-841156C,04-17-1984,Sample-Routine,Water,,11-06-2009 3:23:20 PM,11-06-2009 3:23:20 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90154-841594,05-15-1984,Field Msr/Obs,Water,,11-06-2009 3:23:44 PM,11-06-2009 3:23:44 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90154-841594C,05-15-1984,Sample-Routine,Water,,11-06-2009 3:23:44 PM,11-06-2009 3:23:44 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90155-842160,06-12-1984,Field Msr/Obs,Water,,11-06-2009 3:24:03 PM,11-06-2009 3:24:03 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90155-842160C,06-12-1984,Sample-Routine,Water,,11-06-2009 3:24:04 PM,11-06-2009 3:24:04 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90156-842796,07-31-1984,Field Msr/Obs,Water,,11-06-2009 3:24:30 PM,11-06-2009 3:24:30 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90156-842796C,07-31-1984,Sample-Routine,Water,,11-06-2009 3:24:31 PM,11-06-2009 3:24:31 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90157-843322,08-28-1984,Field Msr/Obs,Water,,11-06-2009 3:24:42 PM,11-06-2009 3:24:42 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90157-843322C,08-28-1984,Sample-Routine,Water,,11-06-2009 3:24:42 PM,11-06-2009 3:24:42 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90158-843912,09-25-1984,Field Msr/Obs,Water,,11-06-2009 3:25:07 PM,11-06-2009 3:25:07 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90158-843912C,09-25-1984,Sample-Routine,Water,,11-06-2009 3:25:07 PM,11-06-2009 3:25:07 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90159-844374,10-30-1984,Field Msr/Obs,Water,,11-06-2009 3:25:16 PM,11-06-2009 3:25:16 PM
UTAHDWQ_WQX,4996480,IRONTON CANAL AB REILLY TAR & CHEM & BL FISH HATCHERY,1984DATA-90159-844374C,10-30-1984,Sample-Routine,Water,,11-06-2009 3:25:17 PM,11-06-2009 3:25:17 PM
