"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo"
"Mill Race",2,40.5370484333333,678.43286497285,641.60604140544,77.4495327070771,74.8416755447,166.937893152768,171.048133306368,1125.65946627426,18.9961202192398,17.9649691593523,2.16858691579816,2.0955669152516,4.6742610082775,4.7893477325783
"Mill Race",3,31.9598071833333,655.588500120032,627.70217545728,66.1067428144085,60.6759200787954,188.119086087168,188.500017272832,982.568228575364,19.6254343943091,19.4587674391757,2.04930902724666,1.88095352244266,5.83169166870221,5.84350053545779
"Mill Race",4,59.7389819166667,688.732476947599,749.338004731392,62.5156528671847,54.798587589885,264.064348158106,254.355985381018,1777.36221993163,20.6235119354686,22.4801401419418,1.90122907990557,1.66705496665819,7.92193044474317,7.63067956143053
"Mill Race",5,40.5691774666667,544.598560359563,550.69786597248,47.3872007689516,41.8017847829433,231.406141429094,286.261997773824,1247.25360855649,16.8825553711464,17.0716338451469,1.4690032238375,1.29585532827124,7.17359038430193,8.87412193098854
"Mill Race",6,40.04419885,492.254857221886,616.17026059776,55.7234859005912,50.6198201054821,230.427402725376,270.320341630464,1191.40038681448,14.7676457166566,18.4851078179328,1.67170457701774,1.51859460316446,6.91282208176128,8.10961024891392
"Mill Race",7,43.5375898333333,364.848019747264,499.532838103296,51.5743759561405,43.661309697516,232.86437145216,408.592000940544,1338.51409908655,11.3102886121652,15.4855179812022,1.59880565464036,1.35350060062299,7.21879551501696,12.6663520291569
"Mill Race",8,41.611075175,403.368418690924,498.428272226304,39.184965895839,32.347462890236,182.706474749184,283.46956259328,1279.28557857938,12.5044209794186,15.4512764390154,1.21473394277101,1.00277134959731,5.6639007172247,8.78755644039168
"Mill Race",9,29.4486691666667,465.028984916099,457.66056167424,46.889828487148,40.1628495499682,131.214205706342,211.496199289344,876.160763454462,13.950869547483,13.7298168502272,1.40669485461444,1.20488548649904,3.93642617119027,6.34488597868032
"Mill Race",10,34.3312275166667,455.030196525048,525.133252786176,43.4023960285062,38.0149228948359,123.581824105882,184.166829211853,1055.47487230962,14.1059360922765,16.2791308363715,1.34547427688369,1.17846260973991,3.83103654728233,5.70917170556744
"Mill Race",11,46.3254566833333,695.98616795706,671.45788380672,71.0078382708062,69.9084807937012,151.003087409664,161.83035705047,1378.28121418093,20.8795850387118,20.1437365142016,2.13023514812419,2.09725442381103,4.53009262228992,4.85491071151411
